db_name,hex,h,s,v
teal_blue,#367588,0.5386178861788617,0.6029411764705882,0.5333333333333333
teal_green,#00827f,0.4961538461538461,1.0,0.5098039215686274
telemagenta,#cf3476,0.9290322580645162,0.7487922705314011,0.8117647058823529
tenn_tawny,#cd5700,0.0707317073170731,1.0,0.803921568627451
terra_cotta,#e2725b,0.028395061728395,0.5973451327433628,0.8862745098039215
thistle,#d8bfd8,0.8333333333333334,0.1157407407407407,0.8470588235294118
thulian_pink,#de6fa1,0.924924924924925,0.5,0.8705882352941177
tickle_me_pink,#fc89ac,0.9492753623188406,0.4563492063492064,0.9882352941176472
tiffany_blue,#0abab5,0.4952651515151515,0.946236559139785,0.7294117647058823
tiger_s_eye,#e08d3c,0.0823170731707317,0.7321428571428571,0.8784313725490196
timberwolf,#dbd7d2,0.0925925925925928,0.0410958904109588,0.8588235294117647
titanium_yellow,#eee600,0.1610644257703081,1.0,0.9333333333333332
tomato,#ff6347,0.0253623188405797,0.7215686274509804,1.0
toolbox,#746cc0,0.6825396825396824,0.4375,0.7529411764705882
topaz,#ffc87c,0.0966921119592875,0.5137254901960784,1.0
tractor_red,#fd0e35,0.9728033472803348,0.9446640316205532,0.992156862745098
trolley_grey,#808080,0.0,0.0,0.5019607843137255
tropical_rain_forest,#00755e,0.4672364672364672,1.0,0.4588235294117647
true_blue,#0073cf,0.5740740740740741,1.0,0.8117647058823529
tufts_blue,#417dc1,0.5885416666666666,0.6632124352331606,0.7568627450980392
tumbleweed,#deaa88,0.065891472868217,0.3873873873873874,0.8705882352941177
turkish_rose,#b57281,0.9626865671641792,0.3701657458563536,0.7098039215686275
turquoise,#30d5c8,0.4868686868686868,0.7746478873239436,0.8352941176470589
turquoise_blue,#00ffef,0.4895424836601307,1.0,1.0
turquoise_green,#a0d6b4,0.3950617283950617,0.2523364485981308,0.8392156862745098
tuscan_red,#7c4848,0.0,0.4193548387096774,0.4862745098039215
twilight_lavender,#8a496b,0.9128205128205128,0.4710144927536231,0.5411764705882353
tyrian_purple,#66023c,0.9033333333333332,0.9803921568627452,0.4
ua_blue,#03a,0.6166666666666667,1.0,0.6666666666666666
ua_red,#d9004c,0.9416282642089092,1.0,0.8509803921568627
ube,#8878c3,0.7022222222222222,0.3846153846153846,0.7647058823529411
ucla_blue,#536895,0.6136363636363636,0.4429530201342282,0.5843137254901961
ucla_gold,#ffb300,0.1169934640522875,1.0,1.0
ufo_green,#3cd070,0.3918918918918919,0.7115384615384615,0.8156862745098039
ultra_pink,#ff6fff,0.8333333333333334,0.5647058823529412,1.0
ultramarine,#120a8f,0.6766917293233083,0.93006993006993,0.5607843137254902
ultramarine_blue,#4166f5,0.6324074074074074,0.7346938775510204,0.9607843137254902
umber,#635147,0.0595238095238094,0.2828282828282828,0.388235294117647
unbleached_silk,#ffddca,0.059748427672956,0.207843137254902,1.0
united_nations_blue,#5b92e5,0.6002415458937198,0.6026200873362446,0.8980392156862745
university_of_california_gold,#b78727,0.1111111111111111,0.7868852459016393,0.7176470588235294
unmellow_yellow,#ff6,0.1666666666666666,0.6,1.0
up_forest_green,#014421,0.4129353233830846,0.9852941176470588,0.2666666666666666
up_maroon,#7b1113,0.9968553459119496,0.8617886178861789,0.4823529411764706
upsdell_red,#ae2029,0.98943661971831,0.8160919540229885,0.6823529411764706
urobilin,#e1ad21,0.1215277777777777,0.8533333333333334,0.8823529411764706
usafa_blue,#004f98,0.5800438596491228,1.0,0.596078431372549
usc_cardinal,#900,0.0,1.0,0.6
usc_gold,#fc0,0.1333333333333333,1.0,1.0
utah_crimson,#d3003f,0.9502369668246444,1.0,0.8274509803921568
vanilla,#f3e5ab,0.1342592592592593,0.2962962962962963,0.9529411764705882
vegas_gold,#c5b358,0.1391437308868501,0.5532994923857868,0.7725490196078432
venetian_red,#c80815,0.9887152777777778,0.96,0.7843137254901961
verdigris,#43b3ae,0.4925595238095239,0.6256983240223464,0.7019607843137254
vermilion_cinnabar,#e34234,0.0133333333333333,0.7709251101321587,0.8901960784313725
vermilion_plochere,#d9603b,0.0390295358649789,0.7281105990783411,0.8509803921568627
veronica,#a020f0,0.7692307692307692,0.8666666666666667,0.9411764705882352
violet,#8f00ff,0.7601307189542483,1.0,1.0
violet_blue,#324ab2,0.6354166666666666,0.7191011235955056,0.6980392156862745
violet_color_wheel,#7f00ff,0.7496732026143791,1.0,1.0
violet_ryb,#8601af,0.7940613026819924,0.9942857142857144,0.6862745098039216
violet_web,#ee82ee,0.8333333333333334,0.453781512605042,0.9333333333333332
viridian,#40826d,0.4469696969696969,0.5076923076923077,0.5098039215686274
vivid_auburn,#922724,0.0045454545454545,0.7534246575342466,0.5725490196078431
vivid_burgundy,#9f1d35,0.9692307692307692,0.8176100628930817,0.6235294117647059
vivid_cerise,#da1d81,0.9118165784832452,0.8669724770642201,0.8549019607843137
vivid_tangerine,#ffa089,0.0324858757062146,0.4627450980392157,1.0
vivid_violet,#9f00ff,0.7705882352941176,1.0,1.0
warm_black,#004242,0.5,1.0,0.2588235294117647
waterspout,#a4f4f9,0.5098039215686274,0.3413654618473895,0.976470588235294
wenge,#645452,0.0185185185185184,0.1799999999999999,0.392156862745098
wheat,#f5deb3,0.1085858585858586,0.2693877551020409,0.9607843137254902
white,#fff,0.0,0.0,1.0
white_smoke,#f5f5f5,0.0,0.0,0.9607843137254902
wild_blue_yonder,#a2add0,0.6268115942028986,0.2211538461538462,0.8156862745098039
wild_strawberry,#ff43a4,0.9140070921985816,0.7372549019607844,1.0
wild_watermelon,#fc6c85,0.9710648148148148,0.5714285714285714,0.9882352941176472
wine,#722f37,0.9800995024875622,0.587719298245614,0.4470588235294118
wine_dregs,#673147,0.9320987654320988,0.5242718446601942,0.403921568627451
wisteria,#c9a0dc,0.7805555555555556,0.2727272727272727,0.8627450980392157
wood_brown,#c19a6b,0.0910852713178294,0.4455958549222797,0.7568627450980392
xanadu,#738678,0.3771929824561403,0.1417910447761194,0.5254901960784314
yale_blue,#0f4d92,0.5877862595419847,0.8972602739726027,0.5725490196078431
yellow,#ff0,0.1666666666666666,1.0,1.0
yellow_green,#9acd32,0.221505376344086,0.7560975609756098,0.803921568627451
yellow_munsell,#efcc00,0.1422594142259414,1.0,0.9372549019607844
yellow_ncs,#ffd300,0.1379084967320261,1.0,1.0
yellow_orange,#ffae42,0.0952380952380952,0.7411764705882353,1.0
yellow_process,#ffef00,0.1562091503267973,1.0,1.0
yellow_ryb,#fefe33,0.1666666666666666,0.7992125984251969,0.996078431372549
zaffre,#0014a8,0.6468253968253969,1.0,0.6588235294117647
zinnwaldite_brown,#2c1608,0.0648148148148148,0.8181818181818182,0.1725490196078431
